,video_id,comment
23,jPs4_MeuX7U,"Dr John Campbell has constantly pushed for the truth, hopefully other nations news stations will follow 🤙"
24,jPs4_MeuX7U,I guess all they so called conspiracy theorist before were right after all
25,jPs4_MeuX7U,"My husband nearly died of a massive heart attack after his second shot,  both our moms and my aunt had strokes, our best friend died from a heart attack,  my brother in law developed AFIB, I developed severe neuropathy and people in our neighborhood have also suffered adverse affects like these...everywhere we go, or random people we meet, or aquaintences all say the same things.  This is no joke!  Shame on them for crimes to humanity!!!"
26,jPs4_MeuX7U,What can go wrong when Dr BILL GATES ( by the way who has no medical degree at all ) makes himself the top Epidemiologist in the world ?
27,jPs4_MeuX7U,They forced you to choose between heart failure or Lose your job.
28,jPs4_MeuX7U,"""Benefits outweigh the risks.""  Yes, the benefits of not getting shot outweigh the risks of getting it."
29,jPs4_MeuX7U,"Can you imagine how many would not have taken the jab if they knew this, the government cannot be allowed to do this again."
30,WhiBpmH1mE4,Crazy!   I'd love an update on him several years from now.
31,WhiBpmH1mE4,"He’s fine, he’ll probably live to 💯"
32,WhiBpmH1mE4,"He is now a property of, make and model, and is patented to what ever company decided to participate in this study. 

I’m joking but not at the same time."
33,WhiBpmH1mE4,Wow! 😳. That is crazy !  Thanks Dr. Jen ! I appreciate you always dear. Good night 😊🙏💝
34,WhiBpmH1mE4,"DO NOT DO THIS....EVER!!!!!!    repeat
DO NOT EVER DO THIS!!!!!"
35,WhiBpmH1mE4,I just want to say I never had Covid-19 and only had one shot which I was forced into!! This my Covid-19 story Dr. Jen👌🏾👍🏾👍🏾
36,WhiBpmH1mE4,"An old and wise African American man once told me. "" You can write anything thing on paper, don't make it true!"". So I'd take this with a grain of salt. If true, let's see how he is in a year or two. He should have got a six shooter and played a game of Russian Roulette, same thing IMO🤔"
37,WhiBpmH1mE4,Let’s talk to this man in a year!
38,WhiBpmH1mE4,"Ferrets have one of the closest immune type to humans.
UK has roughly 500000 (half million) Ferrets.
Ferrets spread influenza to humans.
Not a single case of 1 Ferret contracting, spreading or dying of Sars Cov2.
Which animal has been chosen to test model CV19 vaccines on?

The Ferret."
39,WhiBpmH1mE4,"How was he able to get all those vaccinations, and why would you want to? 🤪"
40,LfmhYVCCGhc,No recourse with vaxx companies should tell us something
41,LfmhYVCCGhc,"Joe Rogan is right ! 
Imagine defending Phizer in 2024…"
42,LfmhYVCCGhc,But we have increased death rates and loads of people have some new kind of blood clots that can be as long as a calamari. There’s something going on and obviously no one wants to take the blame so things are being silenced as long as they can.
43,LfmhYVCCGhc,If you dont see theres a problem at this point you never will
44,LfmhYVCCGhc,The fact that Joe Rogan is correct.  The ignorance of people that don’t do their own research 🤦‍♂️
45,LfmhYVCCGhc,There has been a sharp rise in excess deaths worldwide since about mid 2021. Just baffling what could be causing this. Any ideas anybody ??
46,LfmhYVCCGhc,Unfortunately the people that have died can't comment in this section
47,LfmhYVCCGhc,In western Australian the death rate went up dramatically after the vaccine rollout. That was before covid reached that state.
48,LfmhYVCCGhc,"If you completely ignore VAERS and every other database worldwide and live in an alternative reality, then yeah, these covid injections are the best and safest vaccinations ever."
49,LfmhYVCCGhc,Most ppl who comment here are vaccinated and for them it’s hard to admit they made mistakes.
50,oFDOQ9Pn-XM,Dude wants to join the X-men but he’s gunna be the guy that just turns into water.
51,oFDOQ9Pn-XM,"""And showed no side effects.""
Yet."
52,oFDOQ9Pn-XM,You mean he didn’t get the autism and his heart hadn’t exploded?
53,oFDOQ9Pn-XM,"“He administered the shots himself” 😂

And that’s how you know it’s all bullshit"
54,oFDOQ9Pn-XM,Three weeks after my 5th jab I had a stroke. I then learned of five others in my area who had strokes at exactly the same time - coincidence ? I don't think so - those vaccinations were rushed through and we have no idea exactly what they contained.
55,oFDOQ9Pn-XM,I have never heard such rubbish?👨🏾‍🎓🙄
56,oFDOQ9Pn-XM,No Side Effects? YEAH That's one of the symptoms 😂
57,oFDOQ9Pn-XM,...and we know this is true because the man said it is. FACTS! 🤣🤣🤣
58,oFDOQ9Pn-XM,Mental illness is a terrible thing.
59,oFDOQ9Pn-XM,I’ve had none and I’m fine… what a scam 😂
60,-Ea3UwYZnrA,Biggest psyops ever perpetrated on human mankind. Great work john.
61,-Ea3UwYZnrA,"I'm in tears here after listening to Dr John Campbell.He is the first person to explain what has happened to me after having the COVID vaccine. I spent all my savings trying to find answers for severe burning and pins and needles and muscle weakness straight after my 2 nd vaccine. (No NHS drs available at that time) Diagnosed small fibre neuropathy. Not one doctor admitted what I was saying all along, that the vaccine had caused this!!"
62,-Ea3UwYZnrA,"i'll never forget how people treated me when i told them to avoid the vaccine.. i was already disollusioned with the world before 2020, and what followed just confirmed my disdain. glad theres still some people out there taking it seriously and talking about it"
63,-Ea3UwYZnrA,"I'd suffered with CFS for 15yrs at the time of the onset of the pandemic. My gut feeling told me not to get the vaccination, but I was given a really hard time about it. Thank goodness I listened to my gut! So thankful for this information 🙏"
64,-Ea3UwYZnrA,"I’m a retired veterinarian. 

I could see from the start that mRNA had the potential to cause constant antigen production. 

Reverse transcription was taught when I went to vet school, 40 years ago."
65,-Ea3UwYZnrA,"Prof. Robert Clancy is an international treasure. Humility, humor, compassion, curiosity and of course great knowledge and skill. In a time of confusion, ignorance and pettiness it is a relief to hear him talk, giving hope to many people suffering with debilitating illness. Long may he live."
66,-Ea3UwYZnrA,"You're brave to discuss possible side effects from the 'Jab', John. I'm downloading this video just in case is dissappears. Thank you, Dr. John."
67,-Ea3UwYZnrA,Dr Campbell is a man of honor. He did not sell out to big pharma like so many other doctors and politicians. I wish you the best of everything. Thank you.
68,-Ea3UwYZnrA,"The end... "" You don't vaccinate people with chronic fatigue syndrome, you are just putting petrol on the fire""   THANK-YOU !!  This was me in April 21. I'd been ill since Mar 20 and In April 21 had Chronic Fatigue. My vax invite came in April 21, I had 11 invites actually. Didn't do it. I'd been ill for over a year, no answers from Drs or Consultants and well my gut instinct was telling me if spike protein does this to me already, didn't seem like the best idea to ask my body to make more. I don't even want to think what may have happened. And I had to put up with people telling me ""Just get the jab""  ""Don;t be silly""  etc. The look of disgust from some people when I said I wasn't vaccinated and one was a male nurse at my local hospital , gave me a proper lecture. I wasn't;t well and didn't;t want to get into an argument as his made was well and truly made up.  Thanks you John and Robert."
69,-Ea3UwYZnrA,Finally a brilliant review by Professor Clancy based on REAL research! All Doctors need to hear this to help their patients!
70,im3otpqYAiQ,Glad I made it through the gaslighting.
71,im3otpqYAiQ,“They didn’t find anything else that was alarming….” This is actually comical. Aren’t these enough??
72,im3otpqYAiQ,The dude makes it sound like Myocarditis and pericarditis are just minor health conditions. What a joke
73,im3otpqYAiQ,"If you have to be persuaded, reminded, pressured, lied to, incentivized, coerced, bullied, socially shamed, guilt-tripped, threatened, punished and criminalized … If all of this is considered necessary to gain your compliance — you can be absolutely certain that what is being promoted is not in your best interest.” – Ian Watson"
74,im3otpqYAiQ,Didn't they destroy doctors careers who said this 2yr ago .. ?
75,im3otpqYAiQ,The Truth must be revealed……. Or we’re doomed to repeat it 😔
76,im3otpqYAiQ,Take the number of instances. Multiply by 75000
77,im3otpqYAiQ,Its a          B I O W E A P O N
78,im3otpqYAiQ,"Slightly is the new buzzword.

You have a slightly higher chance of dying if you enter a polar bear enclosure without protection.

Slightly higher chance."
79,im3otpqYAiQ,No one regrets not getting it
80,geXKovieb1E,It’s crazy how the majority of the population don’t have an inner monologue and don’t question anything.
81,geXKovieb1E,A good friend of mine aged 39 died last March. He hadn't had Covid but he had three jabs to stay employed despite my warnings. He thought I had jumped on some QNON bandwagon and asked me if i was an antivaxxer. I said NO I'd had all my vaccines but wasn't going to take this one as it was untested. March 4th last year he sat down in a chair to read and died. His wife went to talk to him but he had just gone without even a sign or noise! It was heartbreaking but an autopsy showed massive blood clots to his heart and brain. His funeral was horrible and people who had once shunned me are now wondering if they have made a huge mistake. I don't feel superior or even say see I knew it because it was terrible the way they put people through mandates and put pressure on them to 'save grandma!'
82,geXKovieb1E,"i did not take vaccine,.. i'm still alive,....!!"
83,geXKovieb1E,I never took the Jab. Nor did my 85 year old mother. We are both healthier than most people that took the Jab. I guess you can say we are PURE BLOODS.
84,geXKovieb1E,The risks are NOT small. Bloody lies.
85,geXKovieb1E,When will media outlets like this grow a conscience ?
86,geXKovieb1E,"If you have to be persuaded, reminded, pressured, lied to, incentivized, coerced, bullied, socially shamed, guilt-tripped, threatened, punished and criminalized … If all of this is considered necessary to gain your compliance — you can be absolutely certain that what is being promoted is not in your best interest.” – Ian Watson"
87,geXKovieb1E,It was a rushed vaccine and not tested enough.
88,geXKovieb1E,Yeah benefits...seeing that every day as more and more people are reporting side effects or dying...at least this topic is now open for discussion...
89,geXKovieb1E,"Too late, harm has been done."
90,m2skKkRwYj8,Sunak is a national DISGRACE for making that comment!!!🤬 and so are the sheeple politicians that were clapping and bleating their approval😡!!!
91,m2skKkRwYj8,"Let me be unequivocal, Sunak is knowingly lying!"
92,m2skKkRwYj8,Power to Andrew Bridgen putting his 'all' on the line in the name of truth and transparency.
93,m2skKkRwYj8,Disgusting to hear the demented cheers
94,m2skKkRwYj8,"JOHN CAMBELL , ANDREW BRIDGEN , along with several more , need to be applauded for telling the truth especially it’s in government stats ."
95,m2skKkRwYj8,"After everything that’s happened in the last 3 years, anyone dumb enough to continue believing these criminals deserves the outcome"
96,m2skKkRwYj8,"They are so safe 'YOU' had to be threatened to take them, do you remember? No holidays, no job, no seeing loved ones in hospital, no hospital treatment.....do you  remember.???"
97,m2skKkRwYj8,"The moaning and groaning by the majority of members in the House of Commons tells you all you need to know about how concerned they really are about the average UK citizen.
If something is a threat to democracy, it's their complete indifference."
98,m2skKkRwYj8,OMG I am jumping up and down in absolute horror here!!! WHAT a totally appalling state of affairs when our (OUR) MPs have the nerve to mock in this way... Sunak you are a disgrace.
99,m2skKkRwYj8,"Jeez, this guy Sunak, should be charged with corporate manslaughter."
100,YVFAvoeFahI,Those who questioned and didn't get jabbed will never get an apology. But they have peace of mind knowing that they haven't got poison locked within their system.
101,YVFAvoeFahI,I agree with him😎People should be the only ones Who Control their own BODY 💯
102,YVFAvoeFahI,APOLOGY??? I want criminal charges filed.
103,YVFAvoeFahI,"The fact that the drugs quite obviously were not subject to an adequate peer reviewed clinical trial process along with that billions of people were denied informed consent is all kinds of illegal.

The definition of ""conspiracy"" simply means two or more people secretly agreed to carry out an illegal act.

Therefore, the entire thing was absolutely a ""conspiracy""... less the theory part."
104,YVFAvoeFahI,Not rare. Quit saying rare.
105,YVFAvoeFahI,I remember when “natural immunity” wasn’t a thing and if you told anyone they looked at you so strange. I’m glad of my decision now seeing the massive amount of injuries. And as I expected..the injured don’t have a voice. 🤷🏼‍♂️
106,YVFAvoeFahI,"Stuff your apologies, and save it for the people who died!!!! The next life is not going to be bought or anything else that is what you are doing to get through this world 😉"
107,YVFAvoeFahI,I don't take apologies. You are all an enemy to me. You tried to murder me
108,YVFAvoeFahI,I've had covid 4x and it gets easier to fight every time. The first time was the worst but it was just a bad headache and a fatigued body. This was a pandemic of stupidity.
109,YVFAvoeFahI,Apologies not accepted
110,IMRTSwb3hCs,"I didn't get the shots but this whole experience permanently ruined my trust in the system. I don't care how many studies they do, I'll never ""trust the expert"" ever in my life."
111,IMRTSwb3hCs,What about those giant rubbery clots found in cadavers?  Could you please do a report on that?  They've never been seen by embalmers before 2021.
112,IMRTSwb3hCs,"Just watch Dr.John Campbell , he’s ahead of it all"
113,IMRTSwb3hCs,Chris it’s not extremely rare. And you pushed that shot to no end!
114,IMRTSwb3hCs,17 mill around the world rare ..... 🙄 Thats not called rare thats called crimes against humanity
115,IMRTSwb3hCs,I’ve met so many jab injured here in Australia. I don’t think it’s “rare” at all. Many years on they are still suffering.
116,IMRTSwb3hCs,My favorite part about being a conspiracy theorist is not getting myocarditis.
117,IMRTSwb3hCs,IT'S NOT RARE
118,IMRTSwb3hCs,And yet it's still being administratored and no one is being held accountable.
119,IMRTSwb3hCs,Died suddenly
120,mkZ1MabMEZw,This must have taken forever to grow that beard and film.
121,mkZ1MabMEZw,"Pfizer before covid: $60 billion in profit
Pfizer after covid: $122 billion in profit"
122,mkZ1MabMEZw,"Sure wish doctors were this passionate about getting people off junk food, alcohol, and cigarettes."
123,mkZ1MabMEZw,Favorite VAERS factoid is how one entry says a vaccine turned the recipient into the incredible hulk.
124,mkZ1MabMEZw,I hope this is archived for the future.
125,mkZ1MabMEZw,Would love to hear your take in a Nuremberg trial setting.
126,mkZ1MabMEZw,I'M NOT READY FOR THE NEW WIGS😭😭
127,mkZ1MabMEZw,Hopefully this blue suit has had his boosters.
128,mkZ1MabMEZw,Unvaxed for life
129,mkZ1MabMEZw,"""So you're saying popsicles kill people?""
""Can I have one?""

Mood"
130,sidjKoHS6NE,"96% it’s disgusting! 
I quit my masters of public health at the University of Melbourne because they revealed that a subject was funded by a large pharmaceutical company and the part of the subject I experienced was simply trying to work out how to change policy to allow more people access to said company’s products. I withdrew in disgust! 
Anyone in Australia involved in ‘Health’ promotion and public health in Australia should be very, very ashamed!"
131,sidjKoHS6NE,"I am 68 years old,  not vaccinated, never had Covid and perfectly healthy.  In my county we were put under house arrest, discriminated and pressured worse than in any authoritarian regime but we stood our ground and I a  so happy we did."
132,sidjKoHS6NE,"This whole 3 years of ""covid"" has been nothing short of criminal. Thank you Mr. Campbell...."
133,sidjKoHS6NE,Watching Dr Campbells journey of realizing he's living in a corrupt system of lies and oppression has been magnificent.
134,sidjKoHS6NE,"Please keep all of your records. Never can we let the bastards who forced these jabs on people, knowing they were not safe, nor the practitioners who did not care enough to advise their patients to avoid this injection, get away with saying “we didn’t know the harm they could cause”. We knew - they knew."
135,sidjKoHS6NE,Your utter contempt for our criminal authorities is beautifully expressed at 3.35. God bless you sir!
136,sidjKoHS6NE,"I have serious concerns about the health industry. They fired all those that refused to push medication they had no idea were safe, and all those that did, are still there."
137,sidjKoHS6NE,absolutely criminal. thank you so much Dr. Campbell for your continued bravery in bringing all these important issues to light.
138,sidjKoHS6NE,In your videos you’ve become incredibly good at saying exactly what you want to say without saying anything. Thank you!
139,sidjKoHS6NE,"The fact that my husband and myself who are in our early 50s, have made a pact to NOT GO TO THE HOSPITAL or any HEALTHCARE facility no matter the issue; this is where we are at no trust."
140,xbYYNpM1AgQ,ഇതിനെക്കുറിച്ച് മനസ്സിൽ ഒത്തിരി സംശയങ്ങൾ ഉണ്ടായിരുന്നു ഇപ്പോൾ എല്ലാം ക്ലിയർ ആയി വളരെയധികം നന്ദി 🙏🏻🙏🏻🙏🏻❤️❤️❤️
141,xbYYNpM1AgQ,Thanks for sharing valuable views / information
142,xbYYNpM1AgQ,"Thank you Dr. Ingane aayirikkanam Ella doctorsum 
Aafiyathulla deerghayuss thannu nadhanaya rabb anugrahikkayte aalameen yarabbal aalameen"
143,xbYYNpM1AgQ,Valare vyakthamayi karyangal parannju manasilakki thannu Dr.. Thank you so much. May God Bless You🙌🙌❤❤
144,xbYYNpM1AgQ,ശരിക്കും ഭയപ്പെടുത്തുന്ന വാർത്തയായിരുന്നു. Thankyou dr for valuable information.
145,xbYYNpM1AgQ,Great message.Thank you for taking this subject which had a big confusion among common people.God bless.
146,xbYYNpM1AgQ,Very informative message. Well explained thanks doctor. 👌👍🙏🏻
147,xbYYNpM1AgQ,Hi.dear dr ella videos um.very.healthy important very.help ful informations um aanu.dr congratulations thank.you.so.much dr
148,xbYYNpM1AgQ,Thank you so much Doctor for this valuable information.🙏
149,xbYYNpM1AgQ,Thank you Dr... Imp ഇൻഫർമേഷൻ
150,KBvys-kcJi0,I would like to thank the D.A.R.E. Program for teaching me to resist peer pressure and not experiment with drugs.
151,KBvys-kcJi0,I like how they ignore literally allllllll of the other evidence in young people. And only relate it to the latest booster. This is strictly damage control
152,KBvys-kcJi0,"Some of us have been screaming this for 3 years now....and we were mocked, ridiculed, and silenced on social media. So nice of the MSM to catch up."
153,KBvys-kcJi0,Still unvaccinated and healthy as ever thank you Jesus ❤️
154,KBvys-kcJi0,I don’t know anyone who regrets NOT getting that poison cocktail.
155,KBvys-kcJi0,Pretty sad that everyone waits till the tv box says it’s dangerous.
156,KBvys-kcJi0,"Still unvaccinated, and couldn’t be happier. ❤🙏"
157,KBvys-kcJi0,The truth is slowly trickling out
158,KBvys-kcJi0,One thing about being a so called conspiracy theorist is that I will not have to worry about any of the side effects
159,KBvys-kcJi0,Pure bloods vindicated
160,P3nXJB5PoBM,The Pac-Man from the video game is smarter than you at this point
161,P3nXJB5PoBM,"Hey David, you seem like a really smart guy. May I give you a little unsolicited advice? Forget about politics for a moment. Forget about political parties for a day and go out into the world and try to find the truth about this. Do research online. Talk to doctors. Talk to families of healthy young people who just suddenly drop dead. Do some digging and follow the truth wherever it takes you. If you are able to take politics out of your research you will find some semblance of the truth. And the truth is scary."
162,P3nXJB5PoBM,"This guy is confident in ""the studies we have"". What studies? Drug company's studies? The government in Great Britain is starting to examine the excess deaths problem, why aren't we doing that here?"
163,P3nXJB5PoBM,My best friends wife will never walk again after she took the experiment.  She was 43 when she got the experiment.
164,P3nXJB5PoBM,"Anecdotally I personally know 7 people who were hospitalized with pericarditis,myocarditis or embolisms within 2 weeks of vaccination. 3 others “only “ had temporary Bells Palsy within a week of getting the first booster. No one died. I know of 3 deaths from COVID pneumonia and 3 or 4 serious illnesses. The overwhelming majority of the people I know who have had COVID were barely ill. Most were unvaccinated."
165,P3nXJB5PoBM,Why does David ask for comments if he doesn’t read them?
166,P3nXJB5PoBM,My friend is dead..35 years old .a roofer..said he got the shot to protect his daughter .died of heart attack...so suck it
167,P3nXJB5PoBM,"David, your fallacious arguments aren't going to age well. Bret has legitimate arguments that should not be dismissed."
168,P3nXJB5PoBM,My university professor died right after his 3rd dose. He said he would take the week off for that and that was the last time we saw him. Also my ex-girlfriend is now battling with Von Willebrand disease and has severe heart issues. She had none of that before getting vaccinated.
169,P3nXJB5PoBM,My cousin had a heart attack after the jab at 33
170,85ZicYaZsbQ,THANK GOD I DID NOT GET THE VACCINE
171,85ZicYaZsbQ,"By not taking the jab, I'm 100% safe from side effects and 99% safe from covid."
172,85ZicYaZsbQ,"The amount of relief I feel that I didn't get vaccinated, even though I was pressured by almost every member of my family, is absolutely indescribable! I feel sorry for those who got it though. Best of luck, they're definitely gonna need it."
173,85ZicYaZsbQ,I am unvaccinated and don't have any regrets.
174,85ZicYaZsbQ,Nazarin is a smart girl who has learned to think for herself 👏
175,85ZicYaZsbQ,"Good girl, Nazarin. Standing up for what’s right in the face of defamation & misrepresentation ❤❤❤"
176,85ZicYaZsbQ,"This is gaslighting. Trying to tell her that her friend’s injury was random and there was no causal relationship to the kool-aide, gaslighting."
177,85ZicYaZsbQ,"""Yeah, so after being completely healthy all my life, one day I handled a poison dart frog. Several hours later I started suffering with swelling, nausea and paralysis"".

Interviewer ""But how can you be sure the frog caused that?"""
178,85ZicYaZsbQ,"I made the mistake of getting it (Moderna) so I could travel - in Sept of 2021. 38 year old male, never been to doctor for any disease or health related problem. Have now had chest pain for over a year, high bp, constant headaches and had to get put on beta blockers as well as getting stress test. Wish I would have listened to my instincts on this one. I hope all that got it make it through this alive. I'm glad the young lady didn't back down in the face of the smug interviewer."
179,85ZicYaZsbQ,"Nazarin, thank you! I lost my Mom and Dad both, within 8 months after they both took the shots. Both were pretty healthy before and my Dads heart stopped, and my poor Mother, suddenly got Cancer, everywhere! The lady blames it on our ""emotions "".. Its just like you said, we KNOW what happened.. Were not stupid. I miss my Mom so much, and i wish i could have been there to stop them from taking those shots!"
180,SkcAZfrYYXM,"Nothing to worry about, they've changed how they count excess deaths."
181,SkcAZfrYYXM,Best thing about refusing to get the covid jab...... zero side effects
182,SkcAZfrYYXM,"The rarest side effect of all?

Actual immunity."
183,SkcAZfrYYXM,"Just a week since France has made it a criminal offence to even CRITICISE mRNA treatment. Punishable by 3 years prison and or a 45,000 Euro fine. I wonder why this applies exclusively to mRNA treatments? A sceptical person would say that it has something to do with conflict of interest or brown envelopes, but that can't be it. Baffling."
184,SkcAZfrYYXM,NEVER FORGIVE NEVER FORGET THOSE COMPLICIT IN CRIMES AGAINST HUMANITY
185,SkcAZfrYYXM,"""Medical science is making such remarkable progress that soon, none of us will be well."" - Aldous Huxley (Brave New World)"
186,SkcAZfrYYXM,The only immunity provided by the mRNA injections was to the companies that sold them... that's immunity from liability for any and all deaths and injuries.
187,SkcAZfrYYXM,Well done to all those who avoided taking that muck
188,SkcAZfrYYXM,The only thing rare about this is that they are actually reporting it
189,SkcAZfrYYXM,"I may have gotten 3 sticky pokies in total, but bless everyone single person that challenged, denied and refused to get even one of these bio weapons."
190,I9S2jooTxkQ,"I’m a person with MS, when the vaccine came out, I called the manufacturer and asked them about it if there is a adverse reaction with my MS, they said call your doctor and we don’t know. I called my doctor and he didn’t know either, so I decided not to get the vaccine."
191,I9S2jooTxkQ,"In April 2021, I had shots 1 and 2 of Pfizer. I am a 25-year MS patient.  I was walking FINE prior to this. Within 1 HOUR of shor 2, I was not walking. 
I then did not walk for 15 months, had Covid 3 times, and shingles twice. Fought through and fired 4 neurologists who all said I had gone progressive with my MS until FINALLY getting a full head-to-tail MRI, which showed my scans were the same stable scans that I have had for the last decade. 
It is not my MS. It was neuroinflammation from the vaccine. There are a whopping TWO doctors that I will trust...  MANY want to silence us the vaccine-injured."
192,I9S2jooTxkQ,"Im a nurse practitioner and was essentially forced to take the jab due to the company I worked for requiring it. I reluctantly gave in and got vaccinated in May 2021. I was diagnosed with MS in June 2022. It was the worst decision I ever made. I have no doubt it gave me MS, but my neurologist and healthcare colleagues think Im wrong. Thanks for covering this. Im suffering for not standing up to my beliefs"
193,I9S2jooTxkQ,"This is so frustrating.
I am an ICU nurse with MS. When the vaccine came out, everyone was like are you getting it? Aren't you in immunosuppressive drugs?
I said actually until I can see that is proven to not cause relapse I will not.

I fought with my employer against vaccination for 2 years and finally won having a permanent exemption. Because there are case study of severe relapse.  So glad I am a heath care worker and know how to stand up for myself and to think for myself."
194,I9S2jooTxkQ,I was a fit and healthy 28 year old with no prior health symptoms (with the exception of very occasional asthma). I woke up with sudden leg numbness and lack of balance not long after my second vaccine. Multiple sclerosis diagnosis has since followed. I struggle to believe these aren’t connected. Never again will I be bullied into taking any medical intervention from the government again.
195,I9S2jooTxkQ,"My next door neighbor has now been told she’s got MS , the last few yrs have destroyed her former self . My mum and her husband both died within a year . I told them to wait but nobody listened , my daughters listened , thankfully 🙏"
196,I9S2jooTxkQ,"It screams cover-up when we aren't ""allowed"" to talk about a potential health crisis."
197,I9S2jooTxkQ,"Those of us that never got one 💉💉💉are to be congratulated on resisting the biggest media drive/campaign ever perpetuated on humans, and resisted all manner of pressure put forth by all manner of people. IF these people EVER get serious about conducting an authentic study they will have a control group, which they would not have had if we’d all buckled under the pressure and taken the 💉💉💉💉. Congrats everyone! ❤️"
198,I9S2jooTxkQ,"In April 2021 I was a healthy 60-year-old woman and wanted to have a little bit of life back. I decided to get the Pfizer vaccine and I told my husband to let me go first and see how I do since he has some medical issues. I thought I did fine and got the second one but within a couple of weeks something was very wrong, but I didn't think about the vaccine I thought maybe my age.  My balance was off, I had a tightness around my waist, I didn't want to drive at night, and my personality had changed.  My daughter started googling and said it sounds like MS.  My daughter asked a friend that was a doctor and he said he didn't think so. My age was the main reason. 
I will skip ahead to January 2023 and finally had an MRI and had many lesions. In my report, it said, “somewhat old for this active MS.”  My next step was a spinal tap and I had the bands in my fluid.  I was finally diagnosed with MS.  In April I started Ocrevus.  My life has changed so much in the last 2 years.  I am 99.999 percent sure it was the vaccine that caused my MS."
199,I9S2jooTxkQ,"My immediate family and I refused (repeatedly) THE shots and we never had c***d! Extended family had shots and 2 of them almost died from multiple blood clots, and still have ongoing problems with it! I'm so glad we stood fast while being ridiculed, mocked and condemned on a daily basis! Thank you for  sharing your research and truth!!!"
200,NGxPkc_9uhY,Hats off to Florida Surgeon General Director Joseph Lapado! He is a courageous man and is taking a stand against the global vaccine mafia!🥰
201,NGxPkc_9uhY,"Florida's Surgeon General is correct. The shots have given rise to increased 'turbo-cancers' of all kinds. Many Oncologists are experiencing the increased numbers, especially among young people. This is serious and his concerns for safety should be considered."
202,NGxPkc_9uhY,"My neice died of an aggressive  cancer, she was vaccinated,  my brother in law had continuous strokes and died and my mums partners son had chest pains after getting the vaccine and died 2 weeks later, my friend got blood clots 2 days after and her daughter got cancer which is now cured rank goodness. I have never ever in my life seen so many funerals like I did after this vaccine came out. This doesn't just happen."
203,NGxPkc_9uhY,Avoid the clot shot
204,NGxPkc_9uhY,Thank you for speaking out Dr. Lapado.  We need strong voices.
205,NGxPkc_9uhY,Dont take the poison
