,video_id,comment
184,nTUWK8vufOk,Ah bless jonathan he is so determined while my niece in the philippines her parents send her to a private school provided everything and now she did not finish school what a spoilt brat. I wish jonathan finish a degree someday he deserve to be help
185,nTUWK8vufOk,I want to sponsor Johnathan and help him finish school.
186,1psSvU1km0I,"As a foreigner who have lived in Ph for 4 years, I observe that: Wealth gap is a big problem in the Philippines; Many Filipinos have low income while the price of everything is too high."
187,1psSvU1km0I,Family planning is one of the main key to prevent poverty.
188,1psSvU1km0I,The irony is that those in the poverty are the one who lacks family planning. You’ll notice they are the one with the huge family members.
189,1psSvU1km0I,I'm from Phillipines neighbouring country. Seeing many Filipinos living in poverty makes me sad. Many Filipinos come to our country to get a better life but sadly our government cannot do anything about them since they are taking care of their own people. I hope Phillipines poverty rate may drop
190,1psSvU1km0I,"filipinos like to laugh about china, now look whos poorer, this world doesn't need people to insult others with their own nationalistic ideas."
191,1psSvU1km0I,"As a Filipino myself. One of the weakest spots of my countrymen is that we are guilible, easily manipulated and are being exploited due to lack of education. Poverty is the driving force of these corruptions because they can control the poor by providing aid to them with malicious intent. Disinformation tru social media has led to many people electing skewed and incompetent politicians. As a result, it cascaded into substandard solutions and short term provisions which aggravated the poor even more. 

EDUCATION is a lengthy investment but I believe it will put an end to the never ending cycle of ignorance and the people being exploited by it."
192,1psSvU1km0I,Praying that the Philippines can overcome many of its problem and become a country of just for rich and for poor someday.
193,1psSvU1km0I,The Philippines has a lot of potential if the right decisions are made.
194,1psSvU1km0I,its so hard too find jobs now in the PH... I'm Bachelor's degree holder and have different skill experience in many aspects but still they hire there relatives and friends in the company even they are not fully qualified instead of the one who is qualified...
195,1psSvU1km0I,India is same but 10x times large and worse than Phillipines
196,oChS6LbuluU,Nagpaoatamdam na ng gutom mga doctor ng DOH 😂😂😂😂😂😂😂😂😂😂
197,oChS6LbuluU,"C hi na 
Bully and the virus producer"
198,liEUC1_l8e8,"“It's better to﻿ die free, than live as a slave”"
199,liEUC1_l8e8,This is going to be hilarious when the jails are so full.. you can't jail everyone.
200,liEUC1_l8e8,I really feel bad for the people who live there. Honestly rather he is serious or not.... You don't make threats like that.
201,liEUC1_l8e8,I can't believe any human with a brain couldn't see this coming from the start.
202,liEUC1_l8e8,Too much lockdown made this guy double up in craziness
203,liEUC1_l8e8,He's the one who needs to go to jail
204,liEUC1_l8e8,This is in total violation of the geneva convention. This man should be arrested.
205,liEUC1_l8e8,People have the right to their own choice and their own body. If you force people to do this they will rise up against you.
206,liEUC1_l8e8,They can’t force you as per UN agreements I’m pretty sure but  Duerte can threaten his people as much as he wants . I can’t see him ever coming back to president of Filipines after his term
207,liEUC1_l8e8,"Rise up Filipinos, take back your freedoms from this tyrant."
208,PP3Yu-ro1tA,"Death rate is much lower. Vaccinated cases are mild. No need to raise Alert Level or restrict businesses. Govt should pay nurses and subsidize more Covid beds, cancel military procurement and operations while concentrating on healthcare and vaccination."
209,PP3Yu-ro1tA,"It doesnt say which variant pero karamihan dyan malamang omnicron which is mild lang naman. Dont despair and dont spread panic, keep healthy lang."
210,PP3Yu-ro1tA,Na labas na ang 5 trillion budget hehe Kupit season 3 nagsimula na. Magic magic ang testing haha
211,PP3Yu-ro1tA,"LAHAT BA TLGA YAN NATEST AND POSITIVE?OR IN CLASSIFY LNG NILA AS POSITIVE UNG IBA DAHIL NAGPAKITA NG SYMPTOMS?DON'T PUT TOO MUCH EXAGGERATION ON NEWS,PAG NAGPANIC UNG MGA TAO BUBUWELTAHAN NYO NG WAG MAGPANIC,JUSKO.KAYO DIN PUNOT DULO NG PAGKALITO AT PANIC NG MGA TAO.KAYA WALA NA NANINIWALA SA NEWS E.NAWAWALAN N NG CREDIBILITY ANG MEDIA KAGAGAWAN NYO DIN.MAS MAIGI PA NGA NA UNG BALITA DIRECT NA MISMO SA GOBYERNO E PRA WALA NG PALIGUY-LIGUY AT WALA NG DAGDAG BAWAS TO EXAGGERATE THE NEWS."
212,PP3Yu-ro1tA,Covid business is booming in the Philippines 😂🤑💲🤑💲
213,PP3Yu-ro1tA,"If it's so scary, why is nobody dying from omicron?"
214,PP3Yu-ro1tA,Nothing to worry about this figure for as long as no case of death happen to any vaccinated individuals. I am just wondering why government is so alarmed by this development of covid cases! Would you now suggest again for another kind of vaccine at the expense of government money so politicians and profit oriented individuals  could amass more wealth?
215,PP3Yu-ro1tA,Marami nagka cases sa metro Manila ay mga vaccinated kasi 90% fully vaccinated nila. Pag 52% positivity rate nila ibig sabihin halos karamihan nagka covid ay bakunado. So sila ang nagpa laganap ng virus sa metro Manila mga bakunado. Dapat cla ang huwag palabasin kasi sila ang carrier.
216,PP3Yu-ro1tA,Declare alert level 4 before it gets worst. This omicron variant has exceeded the delta variant and spreading like wildfire. Limit people movement and declare lock downs in places where incidence are high. Learn from what happened before and make drastic and decisive actions before it spreads further
217,PP3Yu-ro1tA,Its not the real numbers no country can declare the exact number of  cases .
218,LzymJ2xZhho,by changing notes and medical bulletins regarding this COVID -19 disease together we can conclude the right solutions to the situations  ... thanks keep safe and good morning too  ...
219,LzymJ2xZhho,This Could Be A Lesson For Those Our Fellow Filipinos Who Didn't Mind To Save Money Disregards Emergency Measures And Spent To The Last Centavo For Unworthy Things.
220,LzymJ2xZhho,coming here because of our science covid lesson
221,LzymJ2xZhho,This just shows he protect his people Life is more important than 💰 money .... You can always have money but only have one life on earth.
222,LzymJ2xZhho,Kaway kaway sa mga studyante na nag-aaral sa PHS. Saludo ako sa inyo.
