,video_id,video_title,description,video_dop,view_count,like_count,comment_count,channel_id,channel_title,channel_dop,sub_count,total_videos
213,fs504PddhX8,Can Women Receive COVID 19 Vaccines Right After Giving Birth?,'“Puwede nga bang magpabakuna ang mga nanay na kapapanganak lang?”\n\nPANOORIN: Sagot ni Dra. Sybil Bravo ng Philippine Infectious Diseases Society for Obstetrics and Gynecology ukol sa katanungan na ito.',2021-03-17,619,5,0,UChZQaAATaHjT_wG-kac3qfA,Department of Health (Philippines),2014-05-28,75600,814
214,F5IMzuvnDyY,Amazon tribes hear of COVID-19 as vaccines arrive,"""Some residents of remote communities in Peru's northern Amazon rainforest say they haven't heard of the global COVID-19 pandemic, until health workers arrived by boat to their village with vaccines in October. Video and text by REUTERS\n\nVisit us at https://www.inquirer.net\r\nFacebook: https://facebook.com/inquirerdotnet\r\nTwitter: https://twitter.com/inquirerdotnet""",2021-11-07,966,6,0,UCvRAX-ujvZ0eTMLGG2vki9w,INQUIRER.net,2012-03-15,1640000,34707
215,b81xpG5-548,WHO warns against mixing and matching COVID vaccines,"'The World Health Organization\'s chief scientist on Monday advised against people mixing and matching COVID-19 vaccines from different manufacturers, calling it a ""dangerous trend"" since there was little data available about the health impact.\n\nVisit us at https://www.inquirer.net\r\nFacebook: https://facebook.com/inquirerdotnet\r\nTwitter: https://twitter.com/inquirerdotnet'",2021-07-13,2372,17,0,UCvRAX-ujvZ0eTMLGG2vki9w,INQUIRER.net,2012-03-15,1640000,34707
216,shdS4Ca5JYc,COVID vaccines increasingly tested on children,"""The COVID-19 vaccine is now being tested on more young children in clinical trials.\r\nPfizer is set to announce trials on children aged six months to five years.\r\nModerna has already been testing in that age group since earlier this year.\r\nBut as Al Jazeera's Heidi Zhou-Castro reports - many parents still say they will not allow their children to get jabs.\r\n\r\n- Subscribe to our channel: \r\n- Follow us on Twitter: https://twitter.com/AJEnglish\r\n- Find us on Facebook: https://www.facebook.com/aljazeera\r\n- Check our website: https://www.aljazeera.com/""",2021-06-21,10580,106,196,UCNye-wNBqNL5ZzHSJj3l8Bg,Al Jazeera English,2006-11-23,12700000,110976
217,JLn4oO_a38U,1M doses of Sinovac vaccines set to arrive this month,"'After receiving 600,000 doses more vaccines from Sinovac are set to arrive this month.\n\n\nVisit our website for more #NewsYouCanTrust: https://www.cnnphilippines.com/\n\nFollow our social media pages:\n\n• Facebook: https://www.facebook.com/CNNPhilippines\n• Instagram: https://www.instagram.com/cnnphilippines/\n• Twitter: https://twitter.com/cnnphilippines'",2021-03-02,6008,59,55,UCj6spMO3ybZPobE0T5perHA,CNN Philippines,2015-03-16,1400000,22903
218,4Bg6ScWX2Mg,Fil-Am leaders urge Biden admin to expedite release covid-19 vaccines to the Philippines,"'The Philippine Embassy and Consulates across the US band together with Fil-Am organizations in calling on US lawmakers to urge the Biden administration to fast track the release of covid19 for the Philippines. 70 million covid19 vaccines had been earmarked for release for the US ally in July.\n\nFor more Balitang America videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmh6z6jLrGDyME8PccgkB9E2\n\nTo watch the latest COVID-19 videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgfPR6cfM34CVfv_xeWMu01\n\nTo watch TeleRadyo videos, click the link below: https://www.youtube.com/playlist?list=PLgyY1WylJUmjhG4rVrq9CXF7oVrogq2wX\n\nSubscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews\n\nWatch the full episodes of TV Patrol on iWantTFC:\nhttp://bit.ly/TVPatrol-iWantTFC\n\nVisit our website at http://news.abs-cbn.com\nFacebook: https://www.facebook.com/abscbnNEWS\nTwitter: https://twitter.com/abscbnnews\n\n#TFCBalitangAmerica\n#BalitangAmerica\n#TheFilipinoChannel'",2021-04-20,13161,55,47,UCE2606prvXQc_noEqKxVJXA,ABS-CBN News,2009-10-22,15700000,220721
219,U1JIqpLBiFA,PH to purchase coronavirus vaccines thru govt-to-govt arrangement to eliminate corruption– Duterte,"'The Philippines intends to purchase coronavirus vaccines through a government-to-government arrangement once they become available in the market to eliminate corruption , President Duterte announced on Tuesday.\n\nREAD: https://mb.com.ph/2020/10/27/ph-to-purchase-coronavirus-vaccines-through-govt-to-govt-arrangement-to-eliminate-corruption-duterte/'",2020-10-27,8003,77,55,UC5664f6TkaeHgwBly50DWZQ,Manila Bulletin Online,2013-11-28,796000,15874
220,ZkyGTsaFr_A,"Expert: Lack of healthcare workers, bivalent vaccines hinder PH pandemic exit plan | ANC","'Dateline Philippines: An expert identifies some key concerns as the Philippines begins to move on from the pandemic.\n\nFor more ANC Interviews, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU4AT2G3LWF27_RErcz0GVd9\n\nFor more Dateline Philippines videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7zvfIETnDCK9mOu9dhNLos\n\nFor more ANC Highlights videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU43K1JtKfSzAzho2UExmS3G\n\nSubscribe to the ANC YouTube channel!\nhttps://www.youtube.com/user/ANCalerts\n\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCNews\n#ANCHighlights\n#DatelinePhilippines'",2023-06-13,638,6,0,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
221,xgnc-SD6Hz0,Philippines may get monkeypox vaccines in 2023: DOH | ANC,"'The Philippines may get access to monkeypox vaccines by 2023, the Department of Health, amid rising demand for the jab.\n\nWatch ANC 24/7 Replays here:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmi3uwmOphHjIPCTOW130Rm2\n\nFor more ANC 24/7 Highlights, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmjHySZFboq4ZC7Ufy2VmGkK\n\nTo watch the latest updates on COVID-19, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgUjPkc730KnTVICyQU6gBf\n\nSubscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews\n\nWatch the full episodes of TV Patrol on iWantTFC:\nhttp://bit.ly/TVPatrol-iWantTFC\n\nVisit our website at http://news.abs-cbn.com\nFacebook: https://www.facebook.com/abscbnNEWS\nTwitter: https://twitter.com/abscbnnews\n\n#ANC\n#Headstart\n#ANCInterviews'",2022-08-10,2378,16,12,UCE2606prvXQc_noEqKxVJXA,ABS-CBN News,2009-10-22,15700000,220721
222,QUHkV8Ci-SQ,Vaccines from Covax facility to arrive in PH within Q1| ANC,"""Dateline Philippines: COVID-19 vaccines from the World Health Organization's Covax facility are expected to arrive in the Philippines within the first quarter of this year, says Vaccine Czar Carlito Galvez.\n\nFor more ANC news videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU4Mvq4BSrOawikENaFf38wn\n\nTo watch Headstart videos, click the link below:\nhttp://bit.ly/ANC_Headstart\n\nTo watch The World Tonight videos, click the link below:\nhttp://bit.ly/ANC_TheWorldTonight\n\nSubscribe to ANC YouTube channel! \nClick here: http://bit.ly/ANC24-7\n\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCHighlights\n#DatelinePhilippines\n#LatestNews""",2021-01-21,1931,10,0,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
223,0LjimzyZJOo,UNICEF helps PH procure more COVID-19 vaccines | ANC,"""Market Edge: UNICEF Philippines, through the COVAX facility, commits to help the country's COVID-19 immunization drive, expecting more doses to arrive in May. \n\nFor more Market Edge videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7VaY264uHZjj0gPNUXcw-q\n\nFor more Rundown videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU5x3aHpBvWnavdlQrf5ODFs\n\nFor more Top Story videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU51CUzZ36jTuxVUZxWzMI2l\n\nSubscribe to the ANC Youtube channel!\nhttps://www.youtube.com/user/ANCalerts\n\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCNews\n#ANCHighlights\n#COVID19""",2021-03-24,4885,24,14,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
224,2Ds3rw0uUTA,What is the role of vaccines in the COVID pandemic?,"'There has been a lot of information in the news about COVID vaccines, including controversy, concerns and differing opinions. We thought it would be helpful to speak with some of our clinical experts here at Elsevier to provide some facts and get their views on the #COVID vaccines.  \n\nDr. Margaret Hessen is an infectious disease physician and Director of our Point-of-Care team. Dr. Dale Hawthorne Whitby is a Doctor of Pharmacy and is Editor-in-Chief of Elsevier’s Clinical Drug Information. \n\nWatch the videos and read the FAQs below to get answers to your #vaccine questions. https://elsevier.health/en-US/covid-19/toolkits/vaccines#vaccine-qa \n\n#shorts'",2021-03-17,358,3,0,UChA7F1X8qnwPPmn6zjyELOg,Elsevier Clinical Solutions,2008-10-13,5760,134
225,XmEvyXUnbEo,Philippines to get 3.4 million COVD-19 vaccines in June | TeleRadyo,"'The Philippines expects to take delivery of at least 3.4 million COVID-19 vaccine doses in June, Malacañang said.\n\nFor more TeleRadyo videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmjhG4rVrq9CXF7oVrogq2wX\n\nTo watch the latest updates on COVID-19, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgfPR6cfM34CVfv_xeWMu01\n\nFor more ABS-CBN News, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgG2ln-vtKXb-oLlGEZc3sR\n\nSubscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews\n\nWatch the full episodes of TV Patrol on iWantTFC:\nhttp://bit.ly/TVPatrol-iWantTFC\n\nVisit our website at http://news.abs-cbn.com\nFacebook: https://www.facebook.com/abscbnNEWS\nTwitter: https://twitter.com/abscbnnews\n\n#TeleRadyo\n#ABSCBNNews\n#COVID19'",2021-05-31,15190,99,83,UCE2606prvXQc_noEqKxVJXA,ABS-CBN News,2009-10-22,15700000,220721
226,Jhc8EvNNDR8,Duterte: European Union holding COVID-19 vaccines &#39;hostage&#39; | ANC,"'Matters of Fact: Philippine President Rodrigo Duterte accuses the European Union of holding up the supplies of COVID-19 vaccines to other countries.\n\nTo watch more ANC Highlights videos, click the link below:\nhttp://bit.ly/ANC_Highlights\n\nTo watch the latest updates on Coronavirus Outbreak, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgfPR6cfM34CVfv_xeWMu01\n\nTo watch more breaking news, click the links below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgG2ln-vtKXb-oLlGEZc3sR\n\nSubscribe to ANC YouTube channel! Click here: http://bit.ly/ANC24-7\n\nWatch the full episodes of TV Patrol on iWantTFC:\nhttp://bit.ly/TVPatrol-iWantTFC\n\nVisit our website at http://news.abs-cbn.com\nFacebook: https://www.facebook.com/abscbnNEWS\nTwitter: https://twitter.com/abscbnnews\n\n#ANC247\n#ABSCBNNews\n#ANCNews'",2021-02-02,3139,38,22,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
227,AIHBpvDSy5M,PH authorizes Pfizer vaccines for emergency use,"""Let's get the latest on the vaccines from Food and Drug Administration Director General Eric Domingo.\nHe joins us tonight on The Final Word.""",2021-01-14,1872,16,11,UCj6spMO3ybZPobE0T5perHA,CNN Philippines,2015-03-16,1400000,22903
228,5nJnn3_mOZg,Philippines needs 60M more vaccines if children will be jabbed vs COVID-19: Galvez | ABS-CBN News,"""The Philippines needs to procure 60 million more COVID-19 vaccine doses should the national government include children in its inoculation program, the country's vaccine czar said, after reports that some coronavirus jabs are now approved for use in minors. Video from PTV\n\nTo watch more breaking news, click the links below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgG2ln-vtKXb-oLlGEZc3sR\n\nTo watch TeleRadyo videos, click the links below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmjhG4rVrq9CXF7oVrogq2wX\n\nTo watch the latest updates on Coronavirus Outbreak, click the link below:\nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgfPR6cfM34CVfv_xeWMu01\n\nSubscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews\n\nWatch the full episodes of TV Patrol on iWantTFC:\nhttp://bit.ly/TVPatrol-iWantTFC\n\nVisit our website at http://news.abs-cbn.com\nFacebook: https://www.facebook.com/abscbnNEWS\nTwitter: https://twitter.com/abscbnnews\n\n#ABSCBNNews\n#LatestNews\n#BreakingNews""",2021-06-07,13942,78,110,UCE2606prvXQc_noEqKxVJXA,ABS-CBN News,2009-10-22,15700000,220721
229,zGXMXjuHNu8,PH welcomes 100th shipment of COVID-19 vaccines | ANC,"""Rundown: The Philippines receives its 100th shipment of COVID-19 vaccines-- three million more jabs manufactured by China's Sinovac.\n\nFor more ANC Interviews, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU6EiybzpykE5ZorRpI69ZkU\n\nFor more COVID-19 videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7IDL0Gq6jOuYb9E3QaAM3z\n\nFor more Rundown videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU5x3aHpBvWnavdlQrf5ODFs\n\nSubscribe to the ANC YouTube channel!\nhttps://www.youtube.com/user/ANCalerts\n\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCNews\n#ANCHighlights\n#ANCAlerts""",2021-10-25,914,11,9,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
230,If4eYTEqyI4,Transporting #COVID19 vaccines | UNICEF&#39;s cold chain,"""To learn more or donate today, visit http://www.unicef.ca/covid19\n\nFollow UNICEF Canada on social media at:\n\nFacebook: https://www.facebook.com/UNICEF-Canada\nTwitter: https://twitter.com/UNICEFCanada\nInstagram: https://instagram.com/unicefcanada/\n\nPour en savoir plus ou faire un don aujourd'hui, visitez le site http://www.unicef.ca/fr\n\nSuivez UNICEF Canada FR sur les médias sociaux à l'adresse suivante:\n\nFacebook : https://www.facebook.com/UNICEFCanadaFR/\nTwitter : https://twitter.com/unicefcanada_fr""",2021-02-03,593,15,0,UCZ37z9qWorJy45lEVgQHGNA,UNICEF Canada,2007-04-19,4590,664
231,LAG2kOuxMRQ,Bivalent vaccines rolled out at Quezon City hospital,"""Bivalent vaccines rolled out at Quezon City hospital\n\nHealth Secretary Teodoro Herbosa is administered the bivalent Covid-19 vaccine during its launch at the Philippine Heart Center in Quezon City on Wednesday, June 21, 2023. The vaccine is still part of the government's ongoing campaign against Covid-19 in the Philippines. It also comes after the Department of Health announced that it has detected a new subvariant, the FE.1. \n\nVideo by Kristina Maralit\nPhotos by Kristina Maralit & PNA\n\nSubscribe to The Manila Times Channel - https://tmt.ph/YTSubscribe \n\nVisit our website at https://www.manilatimes.net \n\nFollow us: \nFacebook - https://tmt.ph/facebook \nInstagram - https://tmt.ph/instagram \nTwitter - https://tmt.ph/twitter \nDailyMotion - https://tmt.ph/dailymotion \n\nSubscribe to our Digital Edition - https://tmt.ph/digital \n\nCheck out our Podcasts: \nSpotify - https://tmt.ph/spotify \nApple Podcasts - https://tmt.ph/applepodcasts \nAmazon Music - https://tmt.ph/amazonmusic \nDeezer: https://tmt.ph/deezer \nStitcher: https://tmt.ph/stitcher\nTune In: https://tmt.ph/tunein\n\n#TheManilaTimes\n#Covid19 \n#BivalentVaccines \n#DOH""",2023-06-21,156,1,0,UC-eyETCmy-rcououiO2P7rg,The Manila Times,2017-10-17,63200,11712
232,DEOOafNXAdA,"Duterte orders distribution of COVID-19 vaccines to Visayas, Mindanao | ANC","'Rundown: Philippine President Duterte orders the distribution of COVID-19 vaccines to various provinces in the Visayas and Mindanao.\n\nFor more ANC interviews, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU6EiybzpykE5ZorRpI69ZkU\n\nFor more COVID-19 videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7IDL0Gq6jOuYb9E3QaAM3z\n\nFor more Rundown videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU5x3aHpBvWnavdlQrf5ODFs\n\nSubscribe to the ANC Youtube channel!\nhttps://www.youtube.com/user/ANCalerts\n\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCNews\n#ANCHighlights\n#ANCAlerts'",2021-06-01,423,2,2,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
233,kxXMP_sTEZ0,Arrival of the CoronaVac COVID-19 Vaccines from Sinovac  2/28/2021,"'Villamor Air Base, Pasay City\nFebruary 28, 2021\n\n\n\n\nConnect with RTVM\n\nWebsite: http://rtvm.gov.ph\nFacebook: www.facebook.com/presidentialcom and www.facebook.com/rtvmalacanang\nTwitter: @RTVMalacanang\nYouTube: @RTVMalacanang\nInstagram: @RTVMalacanang'",2021-03-01,5537,232,37,UC46YJ9p0d6MSUXRZFRZrwGQ,RTVMalacanang,2008-07-25,587000,16515
234,PswGLb0XyXw,House hearing on COVID-19 vaccines,"""Subscribe: https://www.youtube.com/@Rappler/\n\nMore videos on Rappler: https://www.rappler.com/video The House committee on health holds a hearing on Thursday, September 9, on COVID-19 vaccines in the Philippines and the vaccines' efficacy for Filipinos. Follow Rappler for the latest news in the Philippines and around the world. \n\nSupport independent journalism. You can help power our investigative fund by donating to our crowdfunding: https://donate.rappler.com/""",2021-09-09,16369,57,15,UCdnZdQxYXnbN4uWJg96oGxw,Rappler,2011-12-02,1950000,50435
235,K5I_EjiTF2Q,Unang batch ng bivalent COVID-19 vaccines dumating na sa Pilipinas | TV Patrol,"'Dumating na sa Pilipinas ang unang batch ng bivalent COVID-19 vaccines.\n\nFor more TV Patrol videos, click the link below:\nhttps://bit.ly/TVP2022_2\n\nTo watch the latest updates on COVID-19, click the link below:\nhttps://youtube.com/playlist?list=PLgyY1WylJUmgUjPkc730KnTVICyQU6gBf\n\nFor more ABS-CBN News, click the link below: \nhttps://www.youtube.com/playlist?list=PLgyY1WylJUmgG2ln-vtKXb-oLlGEZc3sR\n\nSubscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews\n \nWatch the full episodes of TV Patrol on iWantTFC:\nhttp://bit.ly/TVPatrol-iWantTFC\n\nVisit our website at http://news.abs-cbn.com/\nFacebook: https://www.facebook.com/abscbnNEWS\nTwitter: https://twitter.com/abscbnnews\n\n#TVPatrol\n#ABSCBNNews\n#LatestNews'",2023-06-04,7633,44,28,UCE2606prvXQc_noEqKxVJXA,ABS-CBN News,2009-10-22,15700000,220721
236,mAf7YhXgPCM,Philippines Receives More Sinovac Vaccines Purchased from China,"""The Philippines on Sunday received its second batch of 500,000 doses of Sinovac Biotech's CoronaVac vaccines purchased from China. \n\nMore on:\nhttps://www.cctvplus.com/news/20210412/8187472.shtml#!language=1\nWelcome to subscribe us on: \nFacebook: https://www.facebook.com/NewsContent.CCTVPLUS\nTwitter: https://twitter.com/CCTV_Plus\nLinkedIn: https://www.linkedin.com/company/cctv-news-content\n\nVideo on Demand: www.cctvplus.com\nIf you are in demand of this video footage, please contact with our business development team via email: service@cctvplus.com""",2021-04-12,738,49,4,UCmv5DbNpxH8X2eQxJBqEjKQ,CCTV Video News Agency,2014-12-24,535000,30568
237,51IpDq8NPsM,Distribution of latest batch of Sinovac vaccines placed on hold | ANC,"'The World Tonight: The Philippines has so far hit barely three percent of its COVID-19 vaccination target as delays mar the distribution of its newly-delivered vaccine supplies.\n\nFor more ANC interviews, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU6EiybzpykE5ZorRpI69ZkU\n\nFor more COVID-19 videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7IDL0Gq6jOuYb9E3QaAM3z\n\nFor more The World Tonight videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU4SNACPFOkOj9LsAXWTFwqT\n\nSubscribe to the ANC Youtube channel!\nhttps://www.youtube.com/user/ANCalerts\n\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCNews\n#ANCHighlights\n#ANCAlerts'",2021-06-14,17694,73,62,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
238,C-h-nmmbov4,COVID-19 vaccines may be less effective against Omicron – WHO,'Subscribe: https://www.youtube.com/@Rappler/\n\nMore videos on Rappler: https://www.rappler.com/video The World Health Organization says there is preliminary evidence that COVID-19 vaccines may be less effective against the Omicron COVID-19 variant.\n\nFull story: https://www.rappler.com/world/global-affairs/covid-19-vaccines-may-be-less-effective-against-omicron-who/ Follow Rappler for the latest news in the Philippines and around the world. \n\nSupport independent journalism. You can help power our investigative fund by donating to our crowdfunding: https://donate.rappler.com/',2021-12-16,2438,28,3,UCdnZdQxYXnbN4uWJg96oGxw,Rappler,2011-12-02,1950000,50435
239,r_5MGP_lbko,"COVID vaccination gamit ang J&amp;J vaccines, tuloy sa Caloocan kahit maulan | BT","'Tuloy ang pagtuturok ng Johnson and Johnson COVID vaccine sa Caloocan kahit maulan.\n\n\nBalitanghali is the daily noontime newscast of GTV anchored by Raffy Tima and Connie Sison. It airs Mondays to Fridays at 11:00 AM (PHL Time). For more videos from Balitanghali, visit http://www.gmanews.tv/balitanghali.\n\n\nNews updates on COVID-19 (coronavirus disease 2019) and the COVID-19 vaccine: https://www.gmanetwork.com/news/covid-19/\n\n\n#Nakatutok24Oras\n\nBreaking news and stories from the Philippines and abroad:\nGMA News and Public Affairs Portal: http://www.gmanews.tv\nFacebook: http://www.facebook.com/gmanews\nTwitter: http://www.twitter.com/gmanews\nInstagram: http://www.instagram.com/gmanews\n\nGMA Network Kapuso programs on GMA Pinoy TV: https://gmapinoytv.com/subscribe'",2021-07-21,10617,65,32,UCqYw-CTd1dU2yGI71sEyqNw,GMA Integrated News,2007-10-29,14200000,314979
240,GD3KaRss2Fg,Gravitas: 3 companies. 2 Covid-19 vaccines. $34 Billion in profits,"'Did Pfizer, BioNTech & Moderna prioritise their Wuhan virus vaccine supplies to rich countries to make billions in profits? A report has claimed that the companies are making $1000 per second in profits from their shots. Palki Sharma tells you more. \n\n#Covid #Vaccines #Gravitas\n\nAbout Channel: \n\nWION -The World is One News, examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to the politics of the world. People are tired of biased reportage and we stand for a globalised united world. So for us the World is truly One.\n \nPlease keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs as well as personal insults.\n\nSubscribe to our channel at https://goo.gl/JfY3NI\nCheck out our website: http://www.wionews.com\nConnect with us on our social media handles:\nFacebook: https://www.facebook.com/WIONews\nTwitter: https://twitter.com/WIONews\n\nFollow us on Google News for latest updates\n\nZee News:- https://bit.ly/2Ac5G60\nZee Bussiness:- https://bit.ly/36vI2xa\nDNA India:- https://bit.ly/2ZDuLRY\nWION: https://bit.ly/3gnDb5J\nZee News Apps : https://bit.ly/ZeeNewsApps'",2021-11-17,199800,3758,1037,UC_gUM8rL-Lrg6O3adPW9K1g,WION,2016-05-19,8450000,134925
241,MAgx6kitMfQ,What Factors Should Be Considered In The Choice Of Vaccines? | Esquire Philippines,'Still haven’t decided on whether to get the COVID-19 vaccines or not? Here are the factors you need to consider according to Dr. Anna Lim-Ong. #SummitOriginals #Vaccines\n\nSUBSCRIBE to Esquire Philippines: http://bit.ly/SUBSCRIBEtoEsquirePH\n\nESQUIRE SHOWS:\nWay Back When: https://www.youtube.com/watch?v=2Y--4vSeE4o&list=PLIiyqRmDjP4Gj_59atOsBFVXUJN0QLYEU\nI Can Cook This One Dish Well: https://www.youtube.com/watch?v=31h1i9L8PAI&list=PLIiyqRmDjP4Gt2F65djRRFwfzv_vu7IeO\nFive Shots: https://www.youtube.com/watch?v=lbLsxtPcwAo&list=PLIiyqRmDjP4FOU-67fhXB8UJg4waY7kk-\nNumber Cruncher: https://www.youtube.com/watch?v=C9KDWzjssyc&list=PLIiyqRmDjP4G2XAIVNE-NKnoMQcwc6H95\nYou Should Be Watching This: https://www.youtube.com/watch?v=CeyWexP4MzY&list=PLIiyqRmDjP4EIhRv2CdBc_mRLZSk1unbX\n\nEsquire Philippines on Facebook: https://facebook.com/EsquirePH\nEsquire Philippines on Twitter: https://twitter.com/esquireph\nEsquire Philippines on Instagram: https://instagram.com/esquireph',2021-05-04,36,0,0,UCxaoCTM0r-IdCN4YiBLmw4A,Esquire Philippines,2011-12-04,11500,551
242,cjLplS6219U,Metro Manila mayors ask for additional COVID-19 vaccines as supplies run low | ANC,"'The World Tonight: Several Metro Manila cities are already asking for new supplies of COVID-19 vaccines as the quicker pace of vaccinations has depleted their doses.\n\nFor more ANC interviews, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU6EiybzpykE5ZorRpI69ZkU\n\nFor more COVID-19 videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7IDL0Gq6jOuYb9E3QaAM3z\n\nFor more Dateline Philippines videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm34qRgqWBU7zvfIETnDCK9mOu9dhNLos\n\nSubscribe to the ANC Youtube channel!\nhttps://www.youtube.com/user/ANCalerts\n\nVisit our website at https://news.abs-cbn.com/anc\nFacebook: https://www.facebook.com/ancalerts\nTwitter: https://twitter.com/ancalerts\n\n#ANCNews\n#ANCHighlights\n#ANCInterviews'",2021-05-24,20345,72,40,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
243,hjKN4A1E9JY,"Belgium guarantees PH availability of Pfizer, J&amp;J COVID-19 vaccines | ANC","""Dateline Philippines: Belgium assures the Philippines of the availability of COVID-19 vaccines from Pfizer and Johnson & Johnson. Belgian ambassador to the Philippines, Michel Goffin, says Belgium donated 4 million euros to the COVAX facility to make sure poor countries like the Philippines get their share of the two vaccine brands which are being produced in their country. Goffin also dismissed President Rodrigo Duterte's claims that the European Union is trying to limit vaccine exports.\n\nFor more ANC news videos, click the link below:\nhttps://www.youtube.com/playlist?list=PLm37qRgqWBU7Mvq7BSrOawikENaFf38wn\n\nTo watch Headstart videos, click the link below:\nhttp://bit.ly/ANC_Headstart\n\nTo watch The World Tonight videos, click the link below:\nhttp://bit.ly/ANC_TheWorldTonight\n\nSubscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews\n\nWatch the full episodes of The World Tonight on iWantTFC:\nhttp://bit.ly/TheWorldTonight-iWantTFC\n\nVisit our website at http://news.abs-cbn.com\nFacebook: https://www.facebook.com/abscbnNEWS\nTwitter: https://twitter.com/abscbnnews\nInstagram: https://www.instagram.com/abscbnnews\n\n#ANC\n#ABSCBNNews\n#LatestNews""",2021-02-12,45215,177,93,UCvi6hEzLM-Z_unKPSuuzKvg,ANC 24/7,2010-01-29,1520000,71172
